quest,shape,stage,report_row,counters,stage_gates,reward_projection,kill_route_kinds,kill_route_targets,migration_repair,field_alignment_problems,monster_alignment_problems,noop_kill_routes,unresolved_monsters,verdict,html_steps,html_file,legacy_handler,legacy_var0_writes
21079,COUNTER_CHAIN,,,SECTION_0<2;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=2;var1=1;var2=1,counter-grid;transition,a1b0c0;a1b0c1;a1b1c0;a1b1c1;a2b0c0;a2b0c1;a2b1c0;a2b1c1,False,,,,"df4_w_c1_drakanfi_re_nmd_55_an,df4_w_c1_drakanpr_re_fire_55_an,df4_w_c1_drakanwi_re_nmd_55_an",COUNTER_CHAIN_OK,2,quest_q21079.html,,
21102,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,transition,a0b1;a0b2;a0b3;a0b4;a0b5;a1b0;a1b1;a1b2;a1b3;a1b4;a1b5;a2b0;a2b1;a2b2;a2b3;a2b4;a2b5;a3b0;a3b1;a3b2;a3b3;a3b4;a3b5;a4b0;a4b1;a4b2;a4b3;a4b4;a4b5;a5b0;a5b1;a5b2;a5b3;a5b4;a5b5,False,,,,"df4_fellial_dr_52_an,df4_spakle_dr_52_n",COUNTER_CHAIN_OK,2,quest_q21102.html,,
21108,COUNTER_CHAIN,,,SECTION_0<2;SECTION_1<2;SECTION_2<2;SECTION_3<2,SECTION_5==0,var0=2;var1=2;var2=2;var3=2,transition,a0b0c0d1;a0b0c0d2;a0b0c1d0;a0b0c1d1;a0b0c1d2;a0b0c2d0;a0b0c2d1;a0b0c2d2;a0b1c0d0;a0b1c0d1;a0b1c0d2;a0b1c1d0;a0b1c1d1;a0b1c1d2;a0b1c2d0;a0b1c2d1;a0b1c2d2;a0b2c0d0;a0b2c0d1;a0b2c0d2;a0b2c1d0;a0b2c1d1;a0b2c1d2;a0b2c2d0;a0b2c2d1;a0b2c2d2;a1b0c0d0;a1b0c0d1;a1b0c0d2;a1b0c1d0;a1b0c1d1;a1b0c1d2;a1b0c2d0;a1b0c2d1;a1b0c2d2;a1b1c0d0;a1b1c0d1;a1b1c0d2;a1b1c1d0;a1b1c1d1;a1b1c1d2;a1b1c2d0;a1b1c2d1;a1b1c2d2;a1b2c0d0;a1b2c0d1;a1b2c0d2;a1b2c1d0;a1b2c1d1;a1b2c1d2;a1b2c2d0;a1b2c2d1;a1b2c2d2;a2b0c0d0;a2b0c0d1;a2b0c0d2;a2b0c1d0;a2b0c1d1;a2b0c1d2;a2b0c2d0;a2b0c2d1;a2b0c2d2;a2b1c0d0;a2b1c0d1;a2b1c0d2;a2b1c1d0;a2b1c1d1;a2b1c1d2;a2b1c2d0;a2b1c2d1;a2b1c2d2;a2b2c0d0;a2b2c0d1;a2b2c0d2;a2b2c1d0;a2b2c1d1;a2b2c1d2;a2b2c2d0;a2b2c2d1;a2b2c2d2,False,,,,"df4_krallfi_dr_53_an,df4_krallsc_dr_53_an,df4_lycanfi_dr_53_an,df4_lycanpr_dr_53_an",COUNTER_CHAIN_OK,2,quest_q21108.html,,
21109,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"df4_krallfi_dr_nmdq_54_an,df4_lycanpr_dr_nmdq_54_an",COUNTER_CHAIN_OK,2,quest_q21109.html,,
21113,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"df4_bat_dr_53_n,df4_hellhound_wolf_53_an",COUNTER_CHAIN_OK,2,quest_q21113.html,,
21115,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<2;SECTION_2<2,SECTION_5==0,var0=6;var1=2;var2=2,counter-grid,,False,,,,"df4_maidengolemre2_54_an,df4_sam_reric2_54_an,df4_statuem_re_54_an",COUNTER_CHAIN_OK,2,quest_q21115.html,,
21117,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"df4_ancientclan_ghost_fi_53_an,df4_ancientclan_ghost_wi_53_an",COUNTER_CHAIN_OK,2,quest_q21117.html,,
21118,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df4_ancientclan_ghost_fi_nmdq_54_an,COUNTER_CHAIN_OK,2,quest_q21118.html,,
21120,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter,m1,False,,,,df4_drakanwi_re_53_an,COUNTER_CHAIN_OK,2,quest_q21120.html,,
21122,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3;SECTION_2<3,SECTION_5==0,var0=3;var1=3;var2=3,counter-grid,,False,,,,"df4_fanaticas_53_an,df4_fanaticfi_53_an,df4_fanaticra_53_an",COUNTER_CHAIN_OK,2,quest_q21122.html,,
21124,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df4_fanaticpr_nmdq_54_ae,COUNTER_CHAIN_OK,2,quest_q21124.html,,
21139,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"df4_drakanfi_re_b1_53_an,df4_drakanpr_re_b1_53_an",COUNTER_CHAIN_OK,2,quest_q21139.html,,
21206,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,transition,a0b1;a0b2;a0b3;a0b4;a0b5;a1b0;a1b1;a1b2;a1b3;a1b4;a1b5;a2b0;a2b1;a2b2;a2b3;a2b4;a2b5;a3b0;a3b1;a3b2;a3b3;a3b4;a3b5;a4b0;a4b1;a4b2;a4b3;a4b4;a4b5;a5b0;a5b1;a5b2;a5b3;a5b4;a5b5,False,,,,"df4_drake_dr_54_an,df4_draky_dr_54_an",COUNTER_CHAIN_OK,2,quest_q21206.html,,
21208,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<2;SECTION_2<3;SECTION_3<2,SECTION_5==0,var0=3;var1=2;var2=3;var3=2,kill-routes,a0b0c0d1;a0b0c0d2;a0b0c1d0;a0b0c1d1;a0b0c1d2;a0b0c2d0;a0b0c2d1;a0b0c2d2;a0b0c3d0;a0b0c3d1;a0b0c3d2;a0b1c0d0;a0b1c0d1;a0b1c0d2;a0b1c1d0;a0b1c1d1;a0b1c1d2;a0b1c2d0;a0b1c2d1;a0b1c2d2;a0b1c3d0;a0b1c3d1;a0b1c3d2;a0b2c0d0;a0b2c0d1;a0b2c0d2;a0b2c1d0;a0b2c1d1;a0b2c1d2;a0b2c2d0;a0b2c2d1;a0b2c2d2;a0b2c3d0;a0b2c3d1;a0b2c3d2;a1b0c0d0;a1b0c0d1;a1b0c0d2;a1b0c1d0;a1b0c1d1;a1b0c1d2;a1b0c2d0;a1b0c2d1;a1b0c2d2;a1b0c3d0;a1b0c3d1;a1b0c3d2;a1b1c0d0;a1b1c0d1;a1b1c0d2;a1b1c1d0;a1b1c1d1;a1b1c1d2;a1b1c2d0;a1b1c2d1;a1b1c2d2;a1b1c3d0;a1b1c3d1;a1b1c3d2;a1b2c0d0;a1b2c0d1;a1b2c0d2;a1b2c1d0;a1b2c1d1;a1b2c1d2;a1b2c2d0;a1b2c2d1;a1b2c2d2;a1b2c3d0;a1b2c3d1;a1b2c3d2;a2b0c0d0;a2b0c0d1;a2b0c0d2;a2b0c1d0;a2b0c1d1;a2b0c1d2;a2b0c2d0;a2b0c2d1;a2b0c2d2;a2b0c3d0;a2b0c3d1;a2b0c3d2;a2b1c0d0;a2b1c0d1;a2b1c0d2;a2b1c1d0;a2b1c1d1;a2b1c1d2;a2b1c2d0;a2b1c2d1;a2b1c2d2;a2b1c3d0;a2b1c3d1;a2b1c3d2;a2b2c0d0;a2b2c0d1;a2b2c0d2;a2b2c1d0;a2b2c1d1;a2b2c1d2;a2b2c2d0;a2b2c2d1;a2b2c2d2;a2b2c3d0;a2b2c3d1;a2b2c3d2;a3b0c0d0;a3b0c0d1;a3b0c0d2;a3b0c1d0;a3b0c1d1;a3b0c1d2;a3b0c2d0;a3b0c2d1;a3b0c2d2;a3b0c3d0;a3b0c3d1;a3b0c3d2;a3b1c0d0;a3b1c0d1;a3b1c0d2;a3b1c1d0;a3b1c1d1;a3b1c1d2;a3b1c2d0;a3b1c2d1;a3b1c2d2;a3b1c3d0;a3b1c3d1;a3b1c3d2;a3b2c0d0;a3b2c0d1;a3b2c0d2;a3b2c1d0;a3b2c1d1;a3b2c1d2;a3b2c2d0;a3b2c2d1;a3b2c2d2;a3b2c3d0;a3b2c3d1;a3b2c3d2,False,,,kill-routes-only,"df4_krallfi_dr_55_an,df4_krallsc_dr_55_an,df4_lycanfi_dr_55_an,df4_lycanpr_dr_55_an",COUNTER_CHAIN_OK,2,quest_q21208.html,,
21213,COUNTER_CHAIN,,,SECTION_0<6;SECTION_1<2;SECTION_2<2,SECTION_5==0,var0=6;var1=2;var2=2,transition,a0b0c1;a0b0c2;a0b1c0;a0b1c1;a0b1c2;a0b2c0;a0b2c1;a0b2c2;a1b0c0;a1b0c1;a1b0c2;a1b1c0;a1b1c1;a1b1c2;a1b2c0;a1b2c1;a1b2c2;a2b0c0;a2b0c1;a2b0c2;a2b1c0;a2b1c1;a2b1c2;a2b2c0;a2b2c1;a2b2c2;a3b0c0;a3b0c1;a3b0c2;a3b1c0;a3b1c1;a3b1c2;a3b2c0;a3b2c1;a3b2c2;a4b0c0;a4b0c1;a4b0c2;a4b1c0;a4b1c1;a4b1c2;a4b2c0;a4b2c1;a4b2c2;a5b0c0;a5b0c1;a5b0c2;a5b1c0;a5b1c1;a5b1c2;a5b2c0;a5b2c1;a5b2c2;a6b0c0;a6b0c1;a6b0c2;a6b1c0;a6b1c1;a6b1c2;a6b2c0;a6b2c1;a6b2c2,False,,,,"df4_baku_desert_54_an,df4_dionaea_red_54_an,df4_scorpion_rough_54_an",COUNTER_CHAIN_OK,2,quest_q21213.html,,
21215,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,df4_bonedrake_dr_54_an,COUNTER_CHAIN_OK,2,quest_q21215.html,,
21216,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,kill-chain,k5,False,,,,df4_floatingstone_q21216,COUNTER_CHAIN_OK,2,quest_q21216.html,,
21222,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<1,SECTION_5==0,var0=5;var1=1,counter-grid,,False,,,,"df4_sandshark_54_an,df4_sandshark_nmdq_55_an",COUNTER_CHAIN_OK,2,quest_q21222.html,,
21237,COUNTER_CHAIN,,,SECTION_0<9;SECTION_1<1,SECTION_5==0,var0=9;var1=1,transition,a0b1;a1b0;a1b1;a2b0;a2b1;a3b0;a3b1;a4b0;a4b1;a5b0;a5b1;a6b0;a6b1;a7b0;a7b1;a8b0;a8b1;a9b0;a9b1,False,,,,"df4_foam_dr_55_an,df4_w_c1_foam_dr_nmd_55_an",COUNTER_CHAIN_OK,2,quest_q21237.html,,
21238,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,df4_elementalair4_55_an,COUNTER_CHAIN_OK,2,quest_q21238.html,,
21240,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df4_w_c1_mudthorn_55_an,COUNTER_CHAIN_OK,2,quest_q21240.html,,
21241,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,df4_c6_drakanfi_vil_55_ae,COUNTER_CHAIN_OK,2,quest_q21241.html,,
21246,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,df4_w_c5_bee_dr_lab_55_an,COUNTER_CHAIN_OK,2,quest_q21246.html,,
21292,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,counter-grid,,False,,,,iddramata_drakanschigh_55_ae,COUNTER_CHAIN_OK,2,quest_q21292.html,,
21294,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddramata_dramata_55_al,COUNTER_CHAIN_OK,2,quest_q21294.html,,
21295,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,iddramata_drakanfi_55_ae,COUNTER_CHAIN_OK,2,quest_q21295.html,,
21305,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idcatacombsh_drakanmonkbossnmd_55_ah,COUNTER_CHAIN_OK,2,quest_q21305.html,,
21456,COUNTER_CHAIN,,,SECTION_0<100,SECTION_5==0,var0=100,transition,reward;started,False,,,,idelim_1f_sheluk_51_ae,COUNTER_CHAIN_OK,2,quest_q21456.html,,
21459,COUNTER_CHAIN,,,SECTION_0<40,SECTION_5==0,var0=40,counter-grid,,False,,,,idelim_2f_sheluk_51_ae,COUNTER_CHAIN_OK,2,quest_q21459.html,,
23702,COUNTER_CHAIN,,,SECTION_0<4,SECTION_5==0,var0=5,transition,started,False,,,,ldf4_advance_c_lipopoku_fi_65_an,COUNTER_CHAIN_OK,3,quest_q23702.html,_23702Blood_For_Blood_Literally.java,qs.getQuestVarById(0;5
23703,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,transition,started,False,,,,ldf4_advance_b_v13chief_dr_65_ae,COUNTER_CHAIN_OK,2,quest_q23703.html,_23703Secure_The_Shrine.java,qs.getQuestVarById(0;1;2
23705,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3,SECTION_5==0,var0=4,transition,started,False,,,,"ldf4_advance_hiiv_d_65_n,ldf4_advance_mudthorn_moss_65_an",COUNTER_CHAIN_OK,2,quest_q23705.html,_23705We_Dont_Need_No_Stinking_Road.java,qs.getQuestVarById(0;4
23808,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<5,SECTION_5==0,var0=3;var1=5,counter-grid,,False,,,,"ldf5_fortress_d1_rottentree_burnre_65_an,ldf5_fortress_d2_shadowstalker_65_an",COUNTER_CHAIN_OK,2,quest_q23808.html,,
23811,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,counter-grid,,False,,,,ldf5_fortress_a3_tr_fi_65_an_q,COUNTER_CHAIN_OK,2,quest_q23811.html,,
23905,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,a0b0c1;a0b1c0;a0b1c1;a1b0c0;a1b0c1;a1b1c0;a1b1c1,False,,,,"ldf4_advance_m_v04chief_dr_65_ae,ldf4_advance_s_v03chief_dr_65_ae,ldf4_advance_ss_v02chief_dr_65_an",COUNTER_CHAIN_OK,2,quest_q23905.html,,
23906,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,a0b0c1;a0b1c0;a0b1c1;a1b0c0;a1b0c1;a1b1c0;a1b1c1,False,,,,"ldf4_advance_s_v05chief_dr_65_ae,ldf4_advance_s_v06chief_dr_65_ae,ldf4_advance_s_v07chief_dr_65_ae",COUNTER_CHAIN_OK,2,quest_q23906.html,,
23907,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,a0b0c1;a0b1c0;a0b1c1;a1b0c0;a1b0c1;a1b1c0;a1b1c1,False,,,,"ldf4_advance_m_v12chief_dr_65_ae,ldf4_advance_s_v09chief_dr_65_ae,ldf4_advance_ss_v08chief_dr_65_an",COUNTER_CHAIN_OK,2,quest_q23907.html,,
23908,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,a0b0c1;a0b1c0;a0b1c1;a1b0c0;a1b0c1;a1b1c0;a1b1c1,False,,,,"ldf4_advance_s_v01chief_dr_65_ae,ldf4_advance_s_v10chief_dr_65_ae,ldf4_advance_s_v11chief_dr_65_ae",COUNTER_CHAIN_OK,2,quest_q23908.html,,
23909,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1,SECTION_5==0,var0=1;var1=1;var2=1;var3=1,counter-grid,,False,,,,"ldf4_advance_summon_named_01,ldf4_advance_summon_named_02,ldf4_advance_summon_named_03,ldf4_advance_summon_named_04",COUNTER_CHAIN_OK,2,quest_q23909.html,,
23910,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1,transition,a0b0c0d0e1;a0b0c0d1e0;a0b0c0d1e1;a0b0c1d0e0;a0b0c1d0e1;a0b0c1d1e0;a0b0c1d1e1;a0b1c0d0e0;a0b1c0d0e1;a0b1c0d1e0;a0b1c0d1e1;a0b1c1d0e0;a0b1c1d0e1;a0b1c1d1e0;a0b1c1d1e1;a1b0c0d0e0;a1b0c0d0e1;a1b0c0d1e0;a1b0c0d1e1;a1b0c1d0e0;a1b0c1d0e1;a1b0c1d1e0;a1b0c1d1e1;a1b1c0d0e0;a1b1c0d0e1;a1b1c0d1e0;a1b1c0d1e1;a1b1c1d0e0;a1b1c1d0e1;a1b1c1d1e0;a1b1c1d1e1,False,,,,"ldf5_fortress_7011_boss_li_1,ldf5_fortress_7012_boss_li_1,ldf5_fortress_7013_boss_li_1,ldf5_fortress_7014_boss_li_1,ldf5_fortress_anoha_75_al_d",COUNTER_CHAIN_OK,2,quest_q23910.html,,
23917,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf4_advance_b_v13chief_dr_65_ae,COUNTER_CHAIN_OK,2,quest_q23917.html,,
23918,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_1==1;SECTION_2==1;SECTION_3==1;SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1,transition,k1;k2;k3;k4;k5,True,,,,"ldf4_advance_b1_killer_dr_01_65_ah,ldf4_advance_b1_killer_li_65_al,ldf4_advance_b_killer_dr_01_65_ae,ldf4_advance_b_killer_dr_01_65_ah,ldf4_advance_b_killer_li_65_al",COUNTER_CHAIN_OK,6,quest_q23918.html,,
24110,COUNTER_CHAIN,,,SECTION_0<4,SECTION_5==0,var0=4,counter-grid,,False,,,,lehparasd_9_an,COUNTER_CHAIN_OK,2,quest_q24110.html,,
24112,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1;var5=0,transition,killed,True,,,,lehparaschd_15_an,COUNTER_CHAIN_OK,3,quest_q24112.html,_24112NoLaissezfaireforLepharists.java,0;1
24115,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,counter-grid,,False,,,,wormd_18_an,COUNTER_CHAIN_OK,2,quest_q24115.html,,
24151,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,kill-chain,k5,False,,,,zombied_35_an,COUNTER_CHAIN_OK,3,quest_q24151.html,_24151Reclaiming_The_Damned.java,0
24153,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1;var5=0,transition,hunted,True,,,,"cyclopsrestatuedq_43_an,cyclopsrestatuedq_43_an_2,cyclopsrestatuedq_43_an_3,cyclopsrestatuedq_43_an_4,cyclopsrestatuedq_43_an_5",COUNTER_CHAIN_OK,3,quest_q24153.html,_24153The_Efficacy_Of_Fire.java,0;1
24155,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,df3_dragonobelisk_q2060a,COUNTER_CHAIN_OK,3,quest_q24155.html,_24155Leather_Wing_And_Shiny_Things.java,0
24201,COUNTER_CHAIN,,,SECTION_0<12,SECTION_5==0,var0=2,,,True,,,,df2a_undeadlizardmanfi_47_an,COUNTER_CHAIN_OK,3,quest_q24201.html,,
24230,COUNTER_CHAIN,,,SECTION_0<9,SECTION_5==0,var0=9,counter-grid,,False,,,,lehparwad_14_an,COUNTER_CHAIN_OK,2,quest_q24230.html,,
24232,COUNTER_CHAIN,,,SECTION_0<9,SECTION_5==0,var0=9,counter-grid,,False,,,,ratmanwarriorm_15_an,COUNTER_CHAIN_OK,2,quest_q24232.html,,
24233,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ratmanchief_17_an,COUNTER_CHAIN_OK,2,quest_q24233.html,,
24275,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,firesanctuaryqueenboss_37_ae,COUNTER_CHAIN_OK,2,quest_q24275.html,,
25322,ROW_INDEX,9,10,SECTION_1<10,,var0=10,transition,reward;s1;s2;s3;s4;s5;s6;s7,False,,,,"lf5_b_trico_56_an,lf5_d_brohum_m_forest_58_an,lf5_f_drakan_60_an,lf5_h_lizardmanfighter_61_an,lf5_j_tauricre_64_an",SAME_CLASS_CONFIRMED,11,quest_q25322.html,_25322Through_The_Rift.java,10;2;4;6;1;3;5;7
26900,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,lf2_1_lehpar_chief_30_an,COUNTER_CHAIN_OK,2,quest_q26900.html,,
26901,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,lf2_2_krall_chief_38_an,COUNTER_CHAIN_OK,2,quest_q26901.html,,
26902,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,lf3_2_lehpar_chief_40_an,COUNTER_CHAIN_OK,2,quest_q26902.html,,
26903,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,lf3_1_krall_chief_38_an,COUNTER_CHAIN_OK,2,quest_q26903.html,,
26905,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=0,transition,reward,False,,,,df2_1_lehpar_chief_30_an,COUNTER_CHAIN_OK,3,quest_q26905.html,_26905Occupiers_All_Over_The_Place.java,0;qs.getQuestVarById(0;1
26906,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=0,transition,reward,False,,,,df2_2_lycanl_chief_38_an,COUNTER_CHAIN_OK,3,quest_q26906.html,_26906Bloodscent_Of_Violent_Death.java,0;qs.getQuestVarById(0;1
26907,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df3_1_lehpar_chief_37_an,COUNTER_CHAIN_OK,2,quest_q26907.html,,
26908,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=0,transition,reward,False,,,,df3_2_lycanl_chief_41_an,COUNTER_CHAIN_OK,3,quest_q26908.html,_26908Blast_It_Neritra_Im_A_Researcher.java,0;qs.getQuestVarById(0;1
26931,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf4_advance_v02_estriker_dr_fi_65_ae,COUNTER_CHAIN_OK,2,quest_q26931.html,,
26941,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idldf4_re_01_easy_boss_fi_65_ae,COUNTER_CHAIN_OK,2,quest_q26941.html,,
26960,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,counter-grid,,True,,,,idf5_td_war_vri_boss_65_al,COUNTER_CHAIN_OK,3,quest_q26960.html,,
26961,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_war_vri_boss_65_al,COUNTER_CHAIN_OK,2,quest_q26961.html,,
26962,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_war_door_02,COUNTER_CHAIN_OK,2,quest_q26962.html,,
26991,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<4;SECTION_2<2,SECTION_1==4;SECTION_5==0,var0=4;var1=4;var2=2,transition,a0b0c1;a0b0c2;a0b1c0;a0b1c1;a0b1c2;a0b2c0;a0b2c1;a0b2c2;a0b3c0;a0b3c1;a0b3c2;a0b4c0;a0b4c1;a0b4c2;a1b0c0;a1b0c1;a1b0c2;a1b1c0;a1b1c1;a1b1c2;a1b2c0;a1b2c1;a1b2c2;a1b3c0;a1b3c1;a1b3c2;a1b4c0;a1b4c1;a1b4c2;a2b0c0;a2b0c1;a2b0c2;a2b1c0;a2b1c1;a2b1c2;a2b2c0;a2b2c1;a2b2c2;a2b3c0;a2b3c1;a2b3c2;a2b4c0;a2b4c1;a2b4c2;a3b0c0;a3b0c1;a3b0c2;a3b1c0;a3b1c1;a3b1c2;a3b2c0;a3b2c1;a3b2c2;a3b3c0;a3b3c1;a3b3c2;a3b4c0;a3b4c1;a3b4c2;a4b0c0;a4b0c1;a4b0c2;a4b1c0;a4b1c1;a4b1c2;a4b2c0;a4b2c1;a4b2c2;a4b3c0;a4b3c1;a4b3c2;a4b4c0;a4b4c1;a4b4c2,False,,,,"idf5_u3_vri_fi_65_ae,idf5_u3_vri_fi_65_an,idf5_u3_vri_fi_sn_65_ae",COUNTER_CHAIN_OK,4,quest_q26991.html,,
27000,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,mini_castle_drakanfi_27_ah,COUNTER_CHAIN_OK,2,quest_q27000.html,,
27001,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddf3_drakanfibossd_50_ah,COUNTER_CHAIN_OK,2,quest_q27001.html,,
27002,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idlf1_h_drakanfiname_50_ah,COUNTER_CHAIN_OK,2,quest_q27002.html,,
27003,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,firesanctuaryqueenboss_37_ae,COUNTER_CHAIN_OK,2,quest_q27003.html,,
27004,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,adma_deathknightnamed_50_ah,COUNTER_CHAIN_OK,2,quest_q27004.html,,
27005,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idtiamat_tiamat_dragon_dying_named_60_al,COUNTER_CHAIN_OK,2,quest_q27005.html,,
27006,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idtiamat_tahabata_named_60_ah,COUNTER_CHAIN_OK,2,quest_q27006.html,,
27007,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idvritra_base_shita_b5_65_ah_nmd,COUNTER_CHAIN_OK,2,quest_q27007.html,,
27008,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idrunewp_ancientarm_n_65_al,COUNTER_CHAIN_OK,2,quest_q27008.html,,
27009,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf5_under_rune_frostnmd_2_n_ma_65_ah,COUNTER_CHAIN_OK,2,quest_q27009.html,,
27010,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_dragonrider_chief_n_65_al,COUNTER_CHAIN_OK,2,quest_q27010.html,,
27011,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idseal_boss_vritra_human_lv1_n_65_ah,COUNTER_CHAIN_OK,2,quest_q27011.html,,
