quest_id,quest_npc_id,display_name,desc_tag,competing_npc_ids,competing_names
17142,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17144,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17146,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17148,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17150,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17152,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17154,831209,村庄盆景销售商人,STR_NPC_Town_VisitorPot_Seller_05,831198 831200 831203 831206 831223 831225 831228 831231 831234,831198:Town_VisitorPot_Seller_01(STR_NPC_Town_VisitorPot_Seller_01) | 831200:Town_VisitorPot_Seller_02(STR_NPC_Town_VisitorPot_Seller_02) | 831203:Town_VisitorPot_Seller_03(STR_NPC_Town_VisitorPot_Seller_03) | 831206:Town_VisitorPot_Seller_04(STR_NPC_Town_VisitorPot_Seller_04) | 831223:Town_D_VisitorPot_Seller_01(STR_NPC_Town_D_VisitorPot_Seller_01) | 831225:Town_D_VisitorPot_Seller_02(STR_NPC_Town_D_VisitorPot_Seller_02) | 831228:Town_D_VisitorPot_Seller_03(STR_NPC_Town_D_VisitorPot_Seller_03) | 831231:Town_D_VisitorPot_Seller_04(STR_NPC_Town_D_VisitorPot_Seller_04) | 831234:Town_D_VisitorPot_Seller_05(STR_NPC_Town_D_VisitorPot_Seller_05)
17510,806075,维达,STR_NPC_LF6_Weatha_E,806076 806148 806284 806285 806563 806567 806569 806714 806717 806719 835259,806076:IDF6_OP_Weatha_E(STR_NPC_IDF6_OP_Weatha_E) | 806148:IDEternity_Q_Weatha_E(STR_NPC_IDEternity_Q_Weatha_E) | 806284:IDEternity_02_Weatha01_E(STR_NPC_IDEternity_02_Weatha01_E) | 806285:IDEternity_02_Weatha02_E(STR_NPC_IDEternity_02_Weatha02_E) | 806563:IDEternity_03_Weatha01_E(STR_NPC_IDEternity_03_Weatha01_E) | 806567:IDEternity_03_Weatha02_E(STR_NPC_IDEternity_03_Weatha02_E) | 806569:IDEternity_03_Weatha03_E(STR_NPC_IDEternity_03_Weatha03_E) | 806714:IDEternity_03_Event_NPC_05(STR_NPC_IDEternity_03_Weatha02_E) | 806717:IDEternity_03_Event_NPC_08(STR_NPC_IDEternity_03_Weatha02_E) | 806719:IDEternity_03_Event_NPC_10(STR_NPC_IDEternity_03_Weatha02_E) | 835259:IDEternity_03_Weatha03_E_Event(STR_NPC_IDEternity_03_Weatha03_E)
17511,806075,维达,STR_NPC_LF6_Weatha_E,806076 806148 806284 806285 806563 806567 806569 806714 806717 806719 835259,806076:IDF6_OP_Weatha_E(STR_NPC_IDF6_OP_Weatha_E) | 806148:IDEternity_Q_Weatha_E(STR_NPC_IDEternity_Q_Weatha_E) | 806284:IDEternity_02_Weatha01_E(STR_NPC_IDEternity_02_Weatha01_E) | 806285:IDEternity_02_Weatha02_E(STR_NPC_IDEternity_02_Weatha02_E) | 806563:IDEternity_03_Weatha01_E(STR_NPC_IDEternity_03_Weatha01_E) | 806567:IDEternity_03_Weatha02_E(STR_NPC_IDEternity_03_Weatha02_E) | 806569:IDEternity_03_Weatha03_E(STR_NPC_IDEternity_03_Weatha03_E) | 806714:IDEternity_03_Event_NPC_05(STR_NPC_IDEternity_03_Weatha02_E) | 806717:IDEternity_03_Event_NPC_08(STR_NPC_IDEternity_03_Weatha02_E) | 806719:IDEternity_03_Event_NPC_10(STR_NPC_IDEternity_03_Weatha02_E) | 835259:IDEternity_03_Weatha03_E_Event(STR_NPC_IDEternity_03_Weatha03_E)
17540,217185,黑色大地达利亚,STR_IDF4Re_Dra_01_BionicCPU_53_Ah,246160,246160:IDF4Re_Dra_SP_01_BionicCPU_53_Ah(STR_IDF4Re_Dra_01_BionicCPU_53_Ah)
17540,217195,警备队长穆鲁甘,STR_IDF4Re_Dra_02_DrakanRa_Named_54_Ah,246161 287266,246161:IDF4Re_Dra_SP_02_DrakanRa_Named_54_Ah(STR_IDF4Re_Dra_02_DrakanRa_Named_54_Ah) | 287266:TIDF4Re_Dra_2Named_65_Ah(STR_IDF4Re_Dra_02_DrakanRa_Named_54_Ah)
17540,217204,不稳定的纳尔哈,STR_IDF4Re_Dra_03_DrakanNamed_55_Ah,246261 287267,246261:IDF4Re_Dra_SP_03_DrakanNamed_55_Ah(STR_IDF4Re_Dra_03_DrakanNamed_55_Ah) | 287267:TIDF4Re_Dra_3Named_65_Ah(STR_IDF4Re_Dra_03_DrakanNamed_55_Ah)
17540,217206,管理所长休拉玛,STR_IDF4Re_Dra_03_DrakanRa_Boss_55_Ah,246196 287269,246196:IDF4Re_Dra_SP_03_DrakanRa_Boss_55_Ah(STR_IDF4Re_Dra_03_DrakanRa_Boss_55_Ah) | 287269:TIDF4Re_Dra_3Boss_65_Ah(STR_IDF4Re_Dra_03_DrakanRa_Boss_55_Ah)
17541,217185,黑色大地达利亚,STR_IDF4Re_Dra_01_BionicCPU_53_Ah,246160,246160:IDF4Re_Dra_SP_01_BionicCPU_53_Ah(STR_IDF4Re_Dra_01_BionicCPU_53_Ah)
17541,217195,警备队长穆鲁甘,STR_IDF4Re_Dra_02_DrakanRa_Named_54_Ah,246161 287266,246161:IDF4Re_Dra_SP_02_DrakanRa_Named_54_Ah(STR_IDF4Re_Dra_02_DrakanRa_Named_54_Ah) | 287266:TIDF4Re_Dra_2Named_65_Ah(STR_IDF4Re_Dra_02_DrakanRa_Named_54_Ah)
17551,248025,奈勒盖,STR_IDAb1_Heroes_Boss_73_Ah,248030 248032,248030:IDAb1_Heroes_Boss_Skill_NPC(STR_IDAb1_Heroes_Boss_Skill_NPC) | 248032:IDAb1_Heroes_Boss_Piece_Ctrl_NPC(STR_IDAb1_Heroes_Boss_Piece_Ctrl_NPC)
17551,835782,博凯斯,STR_IDAb1_Heroes_L_teleporter,806731,806731:IDAb1_Heroes_Vokes_E(STR_NPC_IDAb1_Heroes_Vokes_E)
17552,248025,奈勒盖,STR_IDAb1_Heroes_Boss_73_Ah,248030 248032,248030:IDAb1_Heroes_Boss_Skill_NPC(STR_IDAb1_Heroes_Boss_Skill_NPC) | 248032:IDAb1_Heroes_Boss_Piece_Ctrl_NPC(STR_IDAb1_Heroes_Boss_Piece_Ctrl_NPC)
17552,835782,博凯斯,STR_IDAb1_Heroes_L_teleporter,806731,806731:IDAb1_Heroes_Vokes_E(STR_NPC_IDAb1_Heroes_Vokes_E)
18036,802008,科巴希,STR_LDF5b_IDLDF5b_TD_Drakan_Fighter,832901,832901:LDF5_Fortress_IDLDFb_TD_Drakan_Fighter_L(STR_LDF5b_IDLDF5b_TD_Drakan_Fighter)
18201,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18202,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18203,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18204,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18205,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18206,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18207,205316,英格丽尔,STR_NPC_Inggril,247364 247365 247366,247364:IDInfinity_Teleport_Odd_Number_Re(STR_NPC_Inggril) | 247365:IDInfinity_Teleport_Even_Number_Re(STR_NPC_Inggril) | 247366:IDInfinity_Teleport_Boss_Re(STR_NPC_Inggril)
18207,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18208,205316,英格丽尔,STR_NPC_Inggril,247364 247365 247366,247364:IDInfinity_Teleport_Odd_Number_Re(STR_NPC_Inggril) | 247365:IDInfinity_Teleport_Even_Number_Re(STR_NPC_Inggril) | 247366:IDInfinity_Teleport_Boss_Re(STR_NPC_Inggril)
18208,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18209,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18210,205315,埃纽,STR_NPC_Eno,207163,207163:Eno_master(STR_NPC_Eno)
18213,205316,英格丽尔,STR_NPC_Inggril,247364 247365 247366,247364:IDInfinity_Teleport_Odd_Number_Re(STR_NPC_Inggril) | 247365:IDInfinity_Teleport_Even_Number_Re(STR_NPC_Inggril) | 247366:IDInfinity_Teleport_Boss_Re(STR_NPC_Inggril)
18225,205315,埃纽,STR_NPC_Eno,207163,207163:Eno_master(STR_NPC_Eno)
18225,205309,木浦斯,STR_NPC_Molfus,806249,806249:Arena_L_Lobby_Molfus_master(STR_NPC_Arena_L_Lobby_Molfus_master)
18301,730373,监视水晶球,STR_OBJ_IDStation_FOBJ_Dr_CM,702656,702656:IDStation_FOBJ_Dr_CM_01(STR_OBJ_IDStation_FOBJ_Dr_CM)
18303,217376,副军团长纳斯提卡,STR_IDStation_DrakanNinja_NM_58_An,219183 246133 246138 248079 248080,219183:IDStation_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 246133:IDStation_SP_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 246138:IDStation_SP_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 248079:IDStation_SP_e_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 248080:IDStation_SP_e_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An)
18303,217382,指挥官巴拉哈,STR_IDStation_DrakanBoss_58Re2,246137,246137:IDStation_SP_DrakanBoss_58Re2(STR_IDStation_DrakanBoss_58Re2)
18312,855419,召唤型监视装置,STR_IDStation_Alret_Recall_58_An,217339,217339:IDStation_Alret_Recall_58_An(STR_IDStation_Alret_Recall_58_An)
18312,855420,玛拉巴塔监视兵,STR_IDStation_IronGolem_58_An,217337 855970,217337:IDStation_IronGolem_58_An(STR_IDStation_IronGolem_58_An) | 855970:BIDStation_IronGolem_Condition_57_Ae(STR_IDStation_IronGolem_58_An)
18313,217376,副军团长纳斯提卡,STR_IDStation_DrakanNinja_NM_58_An,219183 246133 246138 248079 248080,219183:IDStation_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 246133:IDStation_SP_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 246138:IDStation_SP_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 248079:IDStation_SP_e_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 248080:IDStation_SP_e_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An)
18313,248077,破坏兵器胡根,STR_IDStation_Hugen_NM_58An,217371 246131,217371:IDStation_Hugen_NM_58An(STR_IDStation_Hugen_NM_58An) | 246131:IDStation_SP_Hugen_NM_58An(STR_IDStation_Hugen_NM_58An)
18313,248078,达人波普亲,STR_IDStation_ShulackFlight_NM_58_An,217373 246132,217373:IDStation_ShulackFlight_NM_58_An(STR_IDStation_ShulackFlight_NM_58_An) | 246132:IDStation_SP_ShulackFlight_NM_58_An(STR_IDStation_ShulackFlight_NM_58_An)
18313,248079,副军团长纳斯提卡,STR_IDStation_DrakanNinja_NM_58_An,217376 219183 246133 246138 248080,217376:IDStation_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 219183:IDStation_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 246133:IDStation_SP_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 246138:IDStation_SP_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 248080:IDStation_SP_e_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An)
18313,246131,破坏兵器胡根,STR_IDStation_Hugen_NM_58An,217371 248077,217371:IDStation_Hugen_NM_58An(STR_IDStation_Hugen_NM_58An) | 248077:IDStation_SP_e_Hugen_NM_58An(STR_IDStation_Hugen_NM_58An)
18313,246132,达人波普亲,STR_IDStation_ShulackFlight_NM_58_An,217373 248078,217373:IDStation_ShulackFlight_NM_58_An(STR_IDStation_ShulackFlight_NM_58_An) | 248078:IDStation_SP_e_ShulackFlight_NM_58_An(STR_IDStation_ShulackFlight_NM_58_An)
18313,246133,副军团长纳斯提卡,STR_IDStation_DrakanNinja_NM_58_An,217376 219183 246138 248079 248080,217376:IDStation_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 219183:IDStation_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 246138:IDStation_SP_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An) | 248079:IDStation_SP_e_DrakanNinja_NM_58_An(STR_IDStation_DrakanNinja_NM_58_An) | 248080:IDStation_SP_e_DrakanNinja_NM_ForAct(STR_IDStation_DrakanNinja_NM_58_An)
18313,217371,破坏兵器胡根,STR_IDStation_Hugen_NM_58An,246131 248077,246131:IDStation_SP_Hugen_NM_58An(STR_IDStation_Hugen_NM_58An) | 248077:IDStation_SP_e_Hugen_NM_58An(STR_IDStation_Hugen_NM_58An)
18313,217373,达人波普亲,STR_IDStation_ShulackFlight_NM_58_An,246132 248078,246132:IDStation_SP_ShulackFlight_NM_58_An(STR_IDStation_ShulackFlight_NM_58_An) | 248078:IDStation_SP_e_ShulackFlight_NM_58_An(STR_IDStation_ShulackFlight_NM_58_An)
18503,700834,奥黛尔拉,STR_OBJ_ODGrass,835098 835099,835098:IDEvent_Solo_FOBJ_ODGrass(STR_OBJ_ODGrass) | 835099:IDEvent_Solo_FOBJ_ODGrass_02(STR_OBJ_ODGrass)
18505,216897,工作组长卡奇迪,STR_IDNovice_02_DBrownieWWa_named_18_an,217790,217790:IDArena_Solo_S4_Kaki_55_An(STR_IDArena_Solo_S4_Kaki_55_An)
18505,216907,研究组长姆姆晗,STR_IDNovice_05_RatmanMWa_named_19_an,217788,217788:IDArena_Solo_S4_MuMu_55_An(STR_IDArena_Solo_S4_MuMu_55_An)
18505,216915,护卫组长努奇迪,STR_IDNovice_07_DBrownieWWa_named_20_an,217789,217789:IDArena_Solo_S4_Nuki_55_An(STR_IDArena_Solo_S4_Nuki_55_An)
18508,216898,杜卡基杂役,STR_IDNovice_02_DBrownieWWa_smelt_18_an,210150 210151,210150:DBrownieWWo_13_An(STR_DBrownieWWo_13_An) | 210151:DBrownieWWo_14_An(STR_DBrownieWWo_14_An)
18508,216902,杜卡基监视者,STR_IDNovice_02_DBrownieWWa_18_an,246276,246276:Test_02_DBrownieWWa_18_an(STR_IDNovice_02_DBrownieWWa_18_an)
18602,730308,马加之药水,STR_OBJ_Potion_of_Strength,730341,730341:IDCromede_potion_skill(STR_OBJ_Potion_of_Strength_Skill)
18605,216971,地下监狱男性罪犯,STR_IDCromede_2low_PrisonerMan2_38_An,216969,216969:IDCromede_2low_PrisonerMan1_38_An(STR_IDCromede_2low_PrisonerMan1_38_An)
18605,216972,地下监狱女性罪犯,STR_IDCromede_2low_PrisonerWoman2_38_An,216970,216970:IDCromede_2low_PrisonerWoman1_38_An(STR_IDCromede_2low_PrisonerWoman1_38_An)
18607,217035,宅邸警备兵,STR_IDCromede_2up_Mguard4_38_An,216989,216989:IDCromede_2up_Mguard2_38_An(STR_IDCromede_2up_Mguard2_38_An)
18607,217036,宅邸监视兵,STR_IDCromede_2up_Rguard4_38_An,216990 281980 281982,216990:IDCromede_2up_Rguard2_38_An(STR_IDCromede_2up_Rguard2_38_An) | 281980:BIDCromede_2up_Rguard1_38_An(STR_BIDCromede_2up_Rguard1_38_An) | 281982:BIDCromede_2up_Rguard2_38_An(STR_BIDCromede_2up_Rguard2_38_An)
18607,216989,宅邸警备兵,STR_IDCromede_2up_Mguard2_38_An,217035,217035:IDCromede_2up_Mguard4_38_An(STR_IDCromede_2up_Mguard4_38_An)
18607,216990,宅邸监视兵,STR_IDCromede_2up_Rguard2_38_An,217036 281980 281982,217036:IDCromede_2up_Rguard4_38_An(STR_IDCromede_2up_Rguard4_38_An) | 281980:BIDCromede_2up_Rguard1_38_An(STR_BIDCromede_2up_Rguard1_38_An) | 281982:BIDCromede_2up_Rguard2_38_An(STR_BIDCromede_2up_Rguard2_38_An)
18737,206379,阿比索,STR_IDRaksha_Solo_StageStart_B,206378 206380 804716 804746 804747 804748,206378:IDRaksha_Solo_StageStart_A(STR_IDRaksha_Solo_StageStart_A) | 206380:IDRaksha_Solo_StageStart_C(STR_IDRaksha_Solo_StageStart_C) | 804716:IDRaksha_Aviso_E(STR_NPC_IDRaksha_Aviso_E) | 804746:IDRaksha_Solo_NPC_Start_01_A(STR_IDRaksha_Solo_StageStart_A) | 804747:IDRaksha_Solo_NPC_Start_01_B(STR_IDRaksha_Solo_StageStart_B) | 804748:IDRaksha_Solo_NPC_Start_01_C(STR_IDRaksha_Solo_StageStart_C)
18737,206378,阿比索,STR_IDRaksha_Solo_StageStart_A,206379 206380 804716 804746 804747 804748,206379:IDRaksha_Solo_StageStart_B(STR_IDRaksha_Solo_StageStart_B) | 206380:IDRaksha_Solo_StageStart_C(STR_IDRaksha_Solo_StageStart_C) | 804716:IDRaksha_Aviso_E(STR_NPC_IDRaksha_Aviso_E) | 804746:IDRaksha_Solo_NPC_Start_01_A(STR_IDRaksha_Solo_StageStart_A) | 804747:IDRaksha_Solo_NPC_Start_01_B(STR_IDRaksha_Solo_StageStart_B) | 804748:IDRaksha_Solo_NPC_Start_01_C(STR_IDRaksha_Solo_StageStart_C)
18737,206380,阿比索,STR_IDRaksha_Solo_StageStart_C,206378 206379 804716 804746 804747 804748,206378:IDRaksha_Solo_StageStart_A(STR_IDRaksha_Solo_StageStart_A) | 206379:IDRaksha_Solo_StageStart_B(STR_IDRaksha_Solo_StageStart_B) | 804716:IDRaksha_Aviso_E(STR_NPC_IDRaksha_Aviso_E) | 804746:IDRaksha_Solo_NPC_Start_01_A(STR_IDRaksha_Solo_StageStart_A) | 804747:IDRaksha_Solo_NPC_Start_01_B(STR_IDRaksha_Solo_StageStart_B) | 804748:IDRaksha_Solo_NPC_Start_01_C(STR_IDRaksha_Solo_StageStart_C)
18738,206378,阿比索,STR_IDRaksha_Solo_StageStart_A,206379 206380 804716 804746 804747 804748,206379:IDRaksha_Solo_StageStart_B(STR_IDRaksha_Solo_StageStart_B) | 206380:IDRaksha_Solo_StageStart_C(STR_IDRaksha_Solo_StageStart_C) | 804716:IDRaksha_Aviso_E(STR_NPC_IDRaksha_Aviso_E) | 804746:IDRaksha_Solo_NPC_Start_01_A(STR_IDRaksha_Solo_StageStart_A) | 804747:IDRaksha_Solo_NPC_Start_01_B(STR_IDRaksha_Solo_StageStart_B) | 804748:IDRaksha_Solo_NPC_Start_01_C(STR_IDRaksha_Solo_StageStart_C)
18738,206379,阿比索,STR_IDRaksha_Solo_StageStart_B,206378 206380 804716 804746 804747 804748,206378:IDRaksha_Solo_StageStart_A(STR_IDRaksha_Solo_StageStart_A) | 206380:IDRaksha_Solo_StageStart_C(STR_IDRaksha_Solo_StageStart_C) | 804716:IDRaksha_Aviso_E(STR_NPC_IDRaksha_Aviso_E) | 804746:IDRaksha_Solo_NPC_Start_01_A(STR_IDRaksha_Solo_StageStart_A) | 804747:IDRaksha_Solo_NPC_Start_01_B(STR_IDRaksha_Solo_StageStart_B) | 804748:IDRaksha_Solo_NPC_Start_01_C(STR_IDRaksha_Solo_StageStart_C)
18738,206380,阿比索,STR_IDRaksha_Solo_StageStart_C,206378 206379 804716 804746 804747 804748,206378:IDRaksha_Solo_StageStart_A(STR_IDRaksha_Solo_StageStart_A) | 206379:IDRaksha_Solo_StageStart_B(STR_IDRaksha_Solo_StageStart_B) | 804716:IDRaksha_Aviso_E(STR_NPC_IDRaksha_Aviso_E) | 804746:IDRaksha_Solo_NPC_Start_01_A(STR_IDRaksha_Solo_StageStart_A) | 804747:IDRaksha_Solo_NPC_Start_01_B(STR_IDRaksha_Solo_StageStart_B) | 804748:IDRaksha_Solo_NPC_Start_01_C(STR_IDRaksha_Solo_StageStart_C)
18739,236303,训练监督官迪弗里托,STR_BIDRaksha_Re_A_Named_62_An,855849,855849:BIDRaksha_Re_A_Named_62_An(STR_BIDRaksha_Re_A_Named_62_An)
18739,236304,训练监督官普拉迪卡,STR_BIDRaksha_Re_B_Named_62_An,855850,855850:BIDRaksha_Re_B_Named_62_An(STR_BIDRaksha_Re_B_Named_62_An)
18739,236305,训练监督官埃可西克,STR_BIDRaksha_Re_C_Named_62_An,855851,855851:BIDRaksha_Re_C_Named_62_An(STR_BIDRaksha_Re_C_Named_62_An)
18739,236306,复活师纳斯托,STR_BIDRaksha_Re_Boss_Named_63_An,855853 855854,855853:BIDRaksha_Re_Boss_Named_63_An(STR_BIDRaksha_Re_Boss_Named_63_An) | 855854:BIDRaksha_Re_Boss_Sum_Named_63_An(STR_BIDRaksha_Re_Boss_Sum_Named_63_An)
18740,236074,骷髅训练兵,STR_IDraksha_solo_Skeleton_61_An,236016 236077,236016:IDraksha_solo_Skeleton_61_An(STR_IDraksha_solo_Skeleton_61_An) | 236077:IDraksha_solo_Skeleton_B_2_61_An(STR_IDraksha_solo_Skeleton_61_An)
18740,236075,骷髅战斗训练兵,STR_IDraksha_solo_SkeletonS_61_An,236012 236078,236012:IDraksha_solo_SkeletonS_61_An(STR_IDraksha_solo_SkeletonS_61_An) | 236078:IDraksha_solo_SkeletonS_B_2_61_An(STR_IDraksha_solo_SkeletonS_61_An)
18740,236076,僵尸魔法训练兵,STR_IDraksha_solo_YZombie_Wi_61_An,236017 236079,236017:IDraksha_solo_YZombie_Wi_61_An(STR_IDraksha_solo_YZombie_Wi_61_An) | 236079:IDraksha_solo_YZombie_Wi_B_2_61_An(STR_IDraksha_solo_YZombie_Wi_61_An)
